user_id,signup_date,signup_month,channel,state,segment,age,gender,plan,activated,last_active_date,months_observed,is_churned,churn_risk_score,days_since_active
SD016593,2024-07-07,2024-07,Instagram,Rivers,Individual Sender,41,Female,Starter,0,2024-07-08,2,1,100,84
SD016594,2024-03-28,2024-03,Facebook Ads,Abuja,Corporate,53,Female,Enterprise,1,2024-04-01,6,1,100,182
SD016595,2023-12-11,2023-12,Referral,Lagos,Corporate,26,Male,Enterprise,0,2023-12-15,9,1,100,290
SD016596,2023-12-19,2023-12,TikTok Ads,Lagos,Corporate,35,Female,Business Pro,0,2023-12-23,9,1,100,282
SD016597,2024-06-01,2024-06,Word of Mouth,Anambra,E-commerce Seller,46,Female,Starter,0,2024-06-03,4,1,100,119
SD016598,2024-05-07,2024-05,Google Ads,Abuja,Small Business,34,Female,Business Pro,1,2024-05-20,4,1,100,133
SD016599,2024-02-20,2024-02,Facebook Ads,Lagos,Small Business,53,Male,Business Pro,1,2024-03-04,7,1,100,210
SD016600,2024-02-20,2024-02,Referral,Lagos,Small Business,22,Male,Starter,1,2024-03-27,7,1,100,187
SD016601,2024-05-30,2024-05,Word of Mouth,Rivers,E-commerce Seller,53,Female,Starter,0,2024-06-03,4,1,100,119
SD016602,2024-07-17,2024-07,Referral,Anambra,E-commerce Seller,21,Female,Business Pro,0,2024-07-17,2,1,79,75
SD016603,2024-01-22,2024-01,Google Ads,Abuja,Corporate,33,Male,Business Pro,0,2024-01-23,8,1,100,251
SD016604,2024-04-22,2024-04,Word of Mouth,Kano,Individual Sender,48,Female,Starter,0,2024-04-27,5,1,100,156
SD016605,2024-07-31,2024-07,Google Ads,Delta,Freelancer,35,Female,Starter,1,2024-08-01,2,1,66,60
SD016606,2024-06-13,2024-06,Instagram,Lagos,Corporate,40,Male,Business Pro,0,2024-06-16,3,1,100,106
SD016607,2024-03-16,2024-03,TikTok Ads,Rivers,Small Business,21,Female,Starter,0,2024-06-28,6,1,100,94
SD016608,2024-01-15,2024-01,Referral,Oyo,Small Business,46,Male,Business Pro,1,2024-01-21,8,1,100,253
SD016609,2023-11-16,2023-11,Instagram,Lagos,Individual Sender,26,Female,Starter,0,2023-11-19,10,1,100,316
SD016610,2024-01-26,2024-01,App Store,Kaduna,Small Business,51,Male,Starter,1,2024-03-22,8,1,100,192
SD016611,2023-11-20,2023-11,App Store,Rivers,Corporate,40,Male,Enterprise,1,2023-12-16,10,1,100,289
SD016612,2024-07-19,2024-07,Google Ads,Abuja,Small Business,48,Male,Starter,0,2024-07-19,2,1,87,73
SD016613,2024-06-14,2024-06,Referral,Kaduna,Small Business,54,Female,Starter,0,2024-06-18,3,1,100,104
SD016614,2024-02-12,2024-02,App Store,Lagos,E-commerce Seller,30,Male,Business Pro,1,2024-04-08,7,1,100,175
SD016615,2024-08-23,2024-08,Word of Mouth,Abuja,Corporate,37,Male,Business Pro,1,2024-09-08,1,0,0,22
SD016616,2024-07-24,2024-07,Instagram,Lagos,E-commerce Seller,33,Female,Business Pro,0,2024-07-27,2,1,75,65
SD016617,2023-10-04,2023-10,Facebook Ads,Abuja,Small Business,30,Male,Starter,1,2023-10-08,12,1,100,358
SD016618,2024-02-27,2024-02,Referral,Delta,Corporate,39,Male,Business Pro,1,2024-03-12,7,1,100,202
SD016619,2023-11-11,2023-11,Word of Mouth,Delta,Individual Sender,45,Male,Starter,1,2023-12-22,10,1,100,283
SD016620,2024-02-29,2024-02,Google Ads,Lagos,Small Business,46,Male,Business Pro,1,2024-03-08,7,1,100,206
SD016621,2024-01-13,2024-01,Instagram,Imo,Freelancer,28,Male,Starter,0,2024-01-17,8,1,100,257
SD016622,2024-06-24,2024-06,App Store,Abuja,Individual Sender,49,Female,Starter,0,2024-06-29,3,1,100,93
SD016623,2024-08-20,2024-08,Facebook Ads,Kaduna,Individual Sender,38,Female,Starter,0,2024-08-21,1,0,69,40
SD016624,2024-08-06,2024-08,TikTok Ads,Lagos,Corporate,44,Female,Enterprise,0,2024-08-10,1,1,58,51
SD016625,2024-07-02,2024-07,Instagram,Abuja,Freelancer,46,Female,Starter,0,2024-07-05,3,1,100,87
SD016626,2023-10-17,2023-10,Referral,Kaduna,Corporate,24,Male,Business Pro,1,2023-11-22,11,1,100,313
SD016627,2024-03-04,2024-03,Google Ads,Lagos,E-commerce Seller,55,Female,Starter,1,2024-05-27,7,1,100,126
SD016628,2024-02-26,2024-02,Referral,Oyo,Corporate,45,Female,Business Pro,0,2024-02-29,7,1,100,214
SD016629,2024-05-20,2024-05,Referral,Edo,Individual Sender,37,Male,Starter,0,2024-05-21,4,1,100,132
SD016630,2023-10-20,2023-10,TikTok Ads,Abuja,Corporate,25,Female,Business Pro,1,2023-10-23,11,1,100,343
SD016631,2024-03-01,2024-03,TikTok Ads,Abuja,Small Business,29,Male,Starter,1,2024-03-29,7,1,100,185
SD016632,2024-06-23,2024-06,Google Ads,Abuja,Individual Sender,37,Female,Starter,0,2024-06-23,3,1,100,99
SD016633,2023-12-13,2023-12,Google Ads,Abuja,Individual Sender,29,Male,Starter,0,2023-12-14,9,1,100,291
SD016634,2024-05-17,2024-05,App Store,Lagos,E-commerce Seller,46,Male,Business Pro,1,2024-06-14,4,1,99,108
SD016635,2024-03-15,2024-03,Google Ads,Imo,Corporate,51,Female,Enterprise,1,2024-03-23,6,1,100,191
SD016636,2024-03-02,2024-03,Referral,Kaduna,Individual Sender,36,Female,Starter,1,2024-09-22,7,0,14,8
SD016637,2024-07-04,2024-07,Instagram,Abuja,Individual Sender,29,Female,Starter,0,2024-07-04,2,1,100,88
SD016638,2023-10-08,2023-10,Referral,Imo,Small Business,31,Male,Business Pro,1,2023-11-25,11,1,100,310
SD016639,2024-01-16,2024-01,App Store,Kano,E-commerce Seller,31,Male,Starter,1,2024-01-25,8,1,100,249
SD016640,2023-12-05,2023-12,Google Ads,Anambra,E-commerce Seller,40,Female,Starter,1,2024-02-17,10,1,100,226
SD016641,2024-03-28,2024-03,Referral,Edo,Small Business,32,Male,Business Pro,1,2024-08-12,6,1,55,49
SD016642,2024-02-20,2024-02,Referral,Kano,Corporate,33,Female,Business Pro,0,2024-02-23,7,1,100,220
SD016643,2024-08-25,2024-08,Instagram,Kano,E-commerce Seller,46,Female,Business Pro,1,2024-08-31,1,0,17,30
SD016644,2024-01-29,2024-01,Word of Mouth,Lagos,E-commerce Seller,34,Female,Starter,1,2024-05-03,8,1,100,150
SD016645,2024-04-28,2024-04,Google Ads,Delta,Individual Sender,42,Male,Starter,0,2024-04-30,5,1,100,153
SD016646,2023-12-05,2023-12,App Store,Imo,E-commerce Seller,24,Female,Business Pro,0,2023-12-06,10,1,100,299
SD016647,2023-10-15,2023-10,Instagram,Lagos,Small Business,49,Male,Starter,1,2023-10-21,11,1,100,345
SD016648,2023-11-16,2023-11,Facebook Ads,Lagos,E-commerce Seller,20,Male,Starter,0,2023-11-19,10,1,100,316
SD016649,2024-02-24,2024-02,App Store,Kano,Individual Sender,34,Male,Starter,1,2024-04-04,7,1,100,179
SD016650,2023-11-20,2023-11,Google Ads,Abuja,E-commerce Seller,22,Male,Business Pro,1,2023-11-29,10,1,100,306
SD016651,2024-03-11,2024-03,Instagram,Imo,Small Business,20,Male,Starter,1,2024-03-12,6,1,100,202
SD016652,2023-10-25,2023-10,Word of Mouth,Abuja,E-commerce Seller,53,Male,Business Pro,1,2024-01-30,11,1,100,244
SD016653,2024-07-05,2024-07,Word of Mouth,Kano,Individual Sender,37,Male,Starter,1,2024-07-16,2,1,79,76
SD016654,2023-11-27,2023-11,Instagram,Lagos,E-commerce Seller,33,Female,Starter,1,2023-12-13,10,1,100,292
SD016655,2024-07-23,2024-07,Referral,Abuja,E-commerce Seller,37,Female,Starter,1,2024-08-27,2,0,16,34
SD016656,2024-02-11,2024-02,Google Ads,Oyo,E-commerce Seller,22,Male,Business Pro,1,2024-04-11,7,1,100,172
SD016657,2024-07-12,2024-07,Word of Mouth,Lagos,E-commerce Seller,20,Male,Starter,0,2024-07-16,2,1,80,76
SD016658,2024-01-22,2024-01,App Store,Abuja,Freelancer,42,Female,Starter,1,2024-02-05,8,1,100,238
SD016659,2024-08-01,2024-08,Google Ads,Lagos,E-commerce Seller,22,Male,Business Pro,0,2024-08-06,2,1,66,55
SD016660,2024-02-02,2024-02,Instagram,Kano,E-commerce Seller,50,Male,Business Pro,0,2024-03-31,8,1,100,183
SD016661,2024-02-03,2024-02,Facebook Ads,Kano,Individual Sender,23,Male,Starter,0,2024-02-05,8,1,100,238
SD016662,2024-06-23,2024-06,Referral,Oyo,Small Business,53,Male,Starter,1,2024-08-11,3,1,46,50
SD016663,2024-08-07,2024-08,Referral,Lagos,E-commerce Seller,21,Female,Starter,1,2024-08-26,1,0,17,35
SD016664,2024-05-13,2024-05,Google Ads,Kano,Small Business,30,Male,Starter,0,2024-09-03,4,0,36,27
SD016665,2024-01-22,2024-01,Google Ads,Lagos,Small Business,48,Male,Business Pro,1,2024-03-28,8,1,100,186
SD016666,2023-12-05,2023-12,Instagram,Lagos,E-commerce Seller,29,Male,Starter,1,2024-01-06,10,1,100,268
SD016667,2024-05-27,2024-05,Google Ads,Oyo,E-commerce Seller,48,Female,Starter,0,2024-06-01,4,1,100,121
SD016668,2024-03-15,2024-03,Google Ads,Lagos,Individual Sender,52,Female,Starter,0,2024-03-17,6,1,100,197
SD016669,2024-07-17,2024-07,Google Ads,Anambra,Small Business,22,Female,Starter,1,2024-07-20,2,1,72,72
SD016670,2024-08-28,2024-08,Word of Mouth,Lagos,Small Business,24,Male,Business Pro,1,2024-08-28,1,0,23,33
SD016671,2024-01-03,2024-01,Google Ads,Lagos,Individual Sender,41,Male,Starter,1,2024-01-27,9,1,100,247
SD016672,2024-05-14,2024-05,Google Ads,Abuja,E-commerce Seller,42,Female,Business Pro,1,2024-05-23,4,1,100,130
SD016673,2023-11-30,2023-11,App Store,Kano,Small Business,34,Male,Business Pro,0,2023-11-30,10,1,100,305
SD016674,2024-03-20,2024-03,Referral,Kaduna,Individual Sender,28,Female,Starter,0,2024-03-25,6,1,100,189
SD016675,2024-04-28,2024-04,Instagram,Rivers,Individual Sender,32,Male,Starter,0,2024-07-06,5,1,93,86
SD016676,2024-02-21,2024-02,Referral,Kano,Small Business,40,Male,Business Pro,0,2024-02-23,7,1,100,220
SD016677,2024-05-03,2024-05,Instagram,Delta,Freelancer,50,Male,Starter,0,2024-05-03,5,1,100,150
SD016678,2024-03-29,2024-03,Referral,Lagos,E-commerce Seller,25,Male,Business Pro,1,2024-04-24,6,1,100,159
SD016679,2024-02-23,2024-02,Google Ads,Abuja,E-commerce Seller,32,Male,Business Pro,1,2024-03-12,7,1,100,202
SD016680,2023-10-30,2023-10,Google Ads,Lagos,E-commerce Seller,54,Male,Starter,1,2024-02-23,11,1,100,220
SD016681,2023-10-08,2023-10,Instagram,Kano,E-commerce Seller,37,Male,Starter,0,2023-10-11,11,1,100,355
SD016682,2024-08-13,2024-08,Instagram,Lagos,E-commerce Seller,22,Male,Starter,1,2024-09-05,1,0,13,25
SD016683,2024-07-15,2024-07,App Store,Abuja,Corporate,25,Male,Business Pro,1,2024-07-24,2,1,52,68
SD016684,2024-03-09,2024-03,Google Ads,Lagos,Individual Sender,55,Female,Starter,1,2024-03-14,6,1,100,200
SD016685,2024-01-11,2024-01,Referral,Delta,Freelancer,53,Male,Starter,1,2024-02-27,8,1,100,216
SD016686,2023-12-24,2023-12,App Store,Lagos,E-commerce Seller,20,Female,Starter,1,2024-02-24,9,1,100,219
SD016687,2023-10-31,2023-10,App Store,Lagos,E-commerce Seller,21,Male,Starter,1,2024-01-06,11,1,100,268
SD016688,2024-06-03,2024-06,Instagram,Lagos,Corporate,26,Male,Enterprise,1,2024-06-08,3,1,97,114
SD016689,2024-03-20,2024-03,Google Ads,Abuja,Small Business,28,Male,Starter,0,2024-03-21,6,1,100,193
SD016690,2024-03-08,2024-03,Instagram,Lagos,Corporate,33,Female,Business Pro,0,2024-06-02,6,1,100,120
SD016691,2024-02-22,2024-02,Referral,Oyo,Individual Sender,52,Male,Starter,0,2024-02-26,7,1,100,217
SD016692,2024-03-27,2024-03,Google Ads,Kaduna,E-commerce Seller,53,Male,Starter,1,2024-07-02,6,1,84,90
SD016693,2023-12-23,2023-12,Google Ads,Lagos,Small Business,35,Male,Starter,1,2024-01-23,9,1,100,251
SD016694,2024-06-25,2024-06,Referral,Oyo,Small Business,33,Female,Starter,0,2024-06-28,3,1,100,94
SD016695,2023-12-22,2023-12,Facebook Ads,Abuja,Corporate,43,Female,Enterprise,0,2023-12-24,9,1,100,281
SD016696,2023-11-04,2023-11,TikTok Ads,Rivers,Corporate,26,Male,Business Pro,1,2023-11-12,11,1,100,323
SD016697,2024-08-18,2024-08,Referral,Lagos,E-commerce Seller,20,Female,Starter,1,2024-08-21,1,0,21,40
SD016698,2024-07-20,2024-07,Referral,Abuja,Individual Sender,44,Female,Starter,0,2024-07-24,2,1,87,68
SD016699,2024-01-31,2024-01,Referral,Abuja,Corporate,49,Female,Business Pro,1,2024-02-19,8,1,100,224
SD016700,2024-08-03,2024-08,Facebook Ads,Lagos,Individual Sender,55,Female,Starter,1,2024-08-12,1,1,46,49
SD016701,2024-07-16,2024-07,Referral,Delta,E-commerce Seller,30,Male,Business Pro,0,2024-08-22,2,0,35,39
SD016702,2023-12-24,2023-12,Facebook Ads,Edo,Small Business,47,Female,Starter,1,2024-01-10,9,1,100,264
SD016703,2024-08-14,2024-08,Google Ads,Delta,Freelancer,43,Male,Starter,1,2024-09-10,1,0,19,20
SD016704,2024-01-21,2024-01,App Store,Lagos,Corporate,22,Male,Enterprise,1,2024-02-24,8,1,100,219
SD016705,2024-01-31,2024-01,Facebook Ads,Abuja,Individual Sender,53,Female,Starter,0,2024-02-04,8,1,100,239
SD016706,2024-07-23,2024-07,Google Ads,Imo,Individual Sender,53,Male,Starter,1,2024-09-19,2,0,15,11
SD016707,2024-01-07,2024-01,Word of Mouth,Lagos,Small Business,53,Female,Business Pro,0,2024-01-07,8,1,100,267
SD016708,2024-07-25,2024-07,Referral,Lagos,Small Business,55,Male,Starter,1,2024-09-19,2,0,5,11
SD016709,2023-12-06,2023-12,Google Ads,Abuja,E-commerce Seller,46,Male,Business Pro,1,2024-03-01,9,1,100,213
SD016710,2023-10-24,2023-10,Instagram,Kano,E-commerce Seller,30,Female,Starter,1,2023-10-26,11,1,100,340
SD016711,2024-03-14,2024-03,Referral,Lagos,Individual Sender,25,Male,Starter,0,2024-03-18,6,1,100,196
SD016712,2024-07-09,2024-07,Word of Mouth,Kano,Freelancer,49,Female,Starter,1,2024-08-05,2,1,60,56
SD016713,2024-02-27,2024-02,Google Ads,Kano,Small Business,22,Male,Starter,1,2024-04-24,7,1,100,159
SD016714,2024-05-25,2024-05,Instagram,Abuja,Individual Sender,43,Female,Starter,0,2024-05-30,4,1,100,123
SD016715,2023-12-11,2023-12,Google Ads,Anambra,E-commerce Seller,20,Male,Business Pro,1,2024-02-04,9,1,100,239
SD016716,2024-07-22,2024-07,TikTok Ads,Edo,Individual Sender,43,Male,Starter,1,2024-08-06,2,1,67,55
SD016717,2024-01-23,2024-01,Google Ads,Kano,Small Business,20,Male,Starter,0,2024-01-26,8,1,100,248
SD016718,2024-03-06,2024-03,Referral,Anambra,Corporate,33,Male,Enterprise,0,2024-03-07,6,1,100,207
SD016719,2024-01-07,2024-01,Google Ads,Lagos,Small Business,30,Female,Business Pro,0,2024-01-12,8,1,100,262
SD016720,2024-06-23,2024-06,Facebook Ads,Abuja,Individual Sender,48,Male,Starter,1,2024-07-02,3,1,99,90
SD016721,2024-03-24,2024-03,Instagram,Imo,Individual Sender,34,Male,Starter,0,2024-03-26,6,1,100,188
SD016722,2023-12-07,2023-12,TikTok Ads,Imo,Individual Sender,55,Female,Starter,1,2023-12-18,9,1,100,287
SD016723,2024-06-21,2024-06,Google Ads,Kaduna,Small Business,37,Male,Business Pro,0,2024-06-24,3,1,100,98
SD016724,2024-05-02,2024-05,Word of Mouth,Imo,Small Business,50,Female,Starter,1,2024-05-03,5,1,100,150
SD016725,2024-04-20,2024-04,Instagram,Lagos,E-commerce Seller,29,Male,Business Pro,1,2024-05-13,5,1,100,140
SD016726,2024-07-14,2024-07,App Store,Lagos,Small Business,26,Male,Starter,1,2024-09-06,2,0,16,24
SD016727,2024-06-24,2024-06,Facebook Ads,Lagos,Small Business,31,Male,Starter,0,2024-06-24,3,1,100,98
SD016728,2024-04-28,2024-04,Word of Mouth,Abuja,Individual Sender,25,Male,Starter,0,2024-04-28,5,1,100,155
SD016729,2024-06-15,2024-06,Referral,Abuja,Individual Sender,32,Male,Starter,0,2024-06-20,3,1,100,102
SD016730,2024-05-07,2024-05,Word of Mouth,Oyo,Freelancer,48,Female,Starter,1,2024-05-15,4,1,100,138
SD016731,2024-06-28,2024-06,Word of Mouth,Abuja,Small Business,42,Female,Business Pro,1,2024-06-28,3,1,92,94
SD016732,2023-10-12,2023-10,Referral,Oyo,E-commerce Seller,42,Male,Starter,1,2023-10-19,11,1,100,347
SD016733,2023-10-16,2023-10,Referral,Anambra,E-commerce Seller,25,Male,Starter,1,2023-11-05,11,1,100,330
SD016734,2024-08-22,2024-08,Google Ads,Lagos,Individual Sender,20,Male,Starter,1,2024-08-30,1,0,31,31
SD016735,2023-11-02,2023-11,Word of Mouth,Lagos,Freelancer,40,Male,Starter,1,2024-01-03,11,1,100,271
SD016736,2023-10-02,2023-10,Google Ads,Oyo,Small Business,35,Male,Business Pro,1,2024-01-02,12,1,100,272
SD016737,2024-01-18,2024-01,Referral,Lagos,E-commerce Seller,28,Male,Business Pro,0,2024-01-21,8,1,100,253
SD016738,2024-06-16,2024-06,TikTok Ads,Imo,Individual Sender,32,Female,Starter,1,2024-07-01,3,1,100,91
SD016739,2024-01-25,2024-01,Word of Mouth,Abuja,E-commerce Seller,44,Male,Starter,0,2024-01-28,8,1,100,246
SD016740,2024-03-22,2024-03,Referral,Imo,Small Business,48,Male,Starter,0,2024-03-23,6,1,100,191
SD016741,2024-07-29,2024-07,Google Ads,Lagos,E-commerce Seller,42,Male,Business Pro,1,2024-08-23,2,0,37,38
SD016742,2024-08-19,2024-08,Instagram,Rivers,Individual Sender,53,Male,Starter,0,2024-08-24,1,0,66,37
SD016743,2024-04-08,2024-04,Google Ads,Lagos,Individual Sender,37,Female,Starter,1,2024-05-22,5,1,100,131
SD016744,2024-08-26,2024-08,TikTok Ads,Kano,Corporate,34,Female,Enterprise,1,2024-09-07,1,0,5,23
SD016745,2024-08-05,2024-08,Instagram,Delta,Small Business,44,Female,Business Pro,1,2024-08-22,1,0,31,39
SD016746,2024-03-23,2024-03,App Store,Abuja,Small Business,49,Male,Starter,1,2024-09-08,6,0,29,22
SD016747,2023-10-06,2023-10,App Store,Lagos,Individual Sender,32,Male,Starter,1,2024-03-07,12,1,100,207
SD016748,2024-08-29,2024-08,Word of Mouth,Abuja,Individual Sender,34,Female,Starter,0,2024-09-01,1,0,57,29
SD016749,2024-01-26,2024-01,App Store,Rivers,Individual Sender,52,Female,Starter,1,2024-02-21,8,1,100,222
SD016750,2024-03-12,2024-03,Google Ads,Imo,Individual Sender,47,Male,Starter,0,2024-03-16,6,1,100,198
SD016751,2023-11-30,2023-11,App Store,Kaduna,Individual Sender,52,Female,Starter,0,2023-12-03,10,1,100,302
SD016752,2024-05-08,2024-05,App Store,Abuja,Freelancer,25,Male,Starter,1,2024-05-28,4,1,100,125
SD016753,2023-11-17,2023-11,Instagram,Anambra,Corporate,52,Male,Business Pro,1,2023-11-19,10,1,100,316
SD016754,2024-07-27,2024-07,Google Ads,Lagos,Freelancer,27,Male,Starter,0,2024-07-28,2,1,84,64
SD016755,2023-11-16,2023-11,Instagram,Abuja,Individual Sender,21,Male,Starter,0,2023-11-20,10,1,100,315
SD016756,2024-03-23,2024-03,App Store,Oyo,Freelancer,50,Male,Starter,0,2024-03-28,6,1,100,186
SD016757,2023-11-19,2023-11,Referral,Lagos,Small Business,48,Female,Business Pro,1,2023-12-07,10,1,100,298
SD016758,2023-12-13,2023-12,Instagram,Abuja,Individual Sender,27,Male,Starter,0,2023-12-17,9,1,100,288
SD016759,2023-10-15,2023-10,Instagram,Abuja,Freelancer,24,Male,Starter,0,2023-10-15,11,1,100,351
SD016760,2023-12-23,2023-12,Referral,Abuja,Small Business,53,Male,Business Pro,0,2024-09-02,9,0,45,28
SD016761,2024-06-16,2024-06,App Store,Lagos,Small Business,47,Female,Starter,1,2024-08-04,3,1,52,57
SD016762,2023-12-04,2023-12,Facebook Ads,Rivers,Freelancer,46,Male,Starter,1,2024-01-03,10,1,100,271
SD016763,2024-08-31,2024-08,Word of Mouth,Lagos,E-commerce Seller,42,Male,Business Pro,1,2024-09-27,1,0,0,3
SD016764,2024-06-29,2024-06,Word of Mouth,Delta,Individual Sender,30,Male,Starter,1,2024-07-23,3,1,79,69
SD016765,2024-01-06,2024-01,App Store,Oyo,Small Business,39,Male,Business Pro,0,2024-01-07,8,1,100,267
SD016766,2024-01-14,2024-01,Google Ads,Lagos,Corporate,42,Male,Enterprise,1,2024-02-27,8,1,100,216
SD016767,2024-04-25,2024-04,Instagram,Anambra,Individual Sender,55,Female,Starter,1,2024-04-29,5,1,100,154
SD016768,2024-04-10,2024-04,App Store,Kano,E-commerce Seller,27,Male,Starter,1,2024-05-15,5,1,100,138
SD016769,2024-06-25,2024-06,Word of Mouth,Lagos,Individual Sender,48,Male,Starter,0,2024-06-28,3,1,100,94
SD016770,2023-12-27,2023-12,Referral,Abuja,E-commerce Seller,48,Female,Business Pro,1,2024-03-12,9,1,100,202
SD016771,2024-07-22,2024-07,Referral,Abuja,Individual Sender,54,Male,Starter,0,2024-07-23,2,1,88,69
SD016772,2024-03-26,2024-03,Facebook Ads,Oyo,Small Business,46,Female,Business Pro,1,2024-05-04,6,1,100,149
SD016773,2023-12-02,2023-12,Instagram,Abuja,Corporate,28,Female,Enterprise,1,2023-12-03,10,1,100,302
SD016774,2024-01-10,2024-01,Google Ads,Abuja,Corporate,41,Male,Business Pro,1,2024-01-13,8,1,100,261
SD016775,2024-03-07,2024-03,Google Ads,Lagos,Individual Sender,36,Male,Starter,0,2024-03-12,6,1,100,202
SD016776,2024-05-04,2024-05,Instagram,Abuja,E-commerce Seller,41,Male,Business Pro,0,2024-05-05,4,1,100,148
SD016777,2024-07-15,2024-07,Word of Mouth,Lagos,E-commerce Seller,55,Male,Starter,1,2024-08-31,2,0,13,30
SD016778,2024-08-04,2024-08,App Store,Kano,E-commerce Seller,29,Female,Business Pro,1,2024-08-04,1,1,35,57
SD016779,2024-08-26,2024-08,Instagram,Kaduna,Small Business,40,Female,Business Pro,0,2024-08-28,1,0,56,33
SD016780,2023-10-12,2023-10,Referral,Anambra,E-commerce Seller,50,Female,Business Pro,0,2024-05-26,11,1,100,127
SD016781,2024-01-10,2024-01,Google Ads,Abuja,Corporate,22,Male,Business Pro,1,2024-01-21,8,1,100,253
SD016782,2024-07-30,2024-07,Word of Mouth,Delta,E-commerce Seller,43,Male,Business Pro,1,2024-09-19,2,0,0,11
SD016783,2024-01-11,2024-01,Word of Mouth,Abuja,Small Business,36,Female,Starter,1,2024-07-02,8,1,87,90
SD016784,2024-05-04,2024-05,Instagram,Lagos,Freelancer,50,Female,Starter,0,2024-08-05,4,1,63,56
SD016785,2024-08-13,2024-08,Referral,Rivers,Individual Sender,50,Male,Starter,0,2024-08-14,1,1,71,47
SD016786,2024-05-13,2024-05,Facebook Ads,Kaduna,Small Business,45,Female,Starter,1,2024-08-15,4,1,52,46
SD016787,2023-11-10,2023-11,Instagram,Edo,E-commerce Seller,21,Female,Business Pro,0,2023-11-15,10,1,100,320
SD016788,2024-01-01,2024-01,Word of Mouth,Lagos,E-commerce Seller,27,Female,Business Pro,1,2024-04-06,9,1,100,177
SD016789,2024-06-06,2024-06,App Store,Abuja,Individual Sender,43,Female,Starter,1,2024-06-11,3,1,100,111
SD016790,2024-05-03,2024-05,TikTok Ads,Lagos,Small Business,44,Male,Starter,0,2024-05-04,5,1,100,149
SD016791,2024-04-20,2024-04,Referral,Abuja,Individual Sender,39,Male,Starter,1,2024-08-18,5,0,37,43
SD016792,2024-01-24,2024-01,Referral,Edo,Individual Sender,39,Male,Starter,0,2024-01-25,8,1,100,249
SD016793,2023-10-20,2023-10,Google Ads,Kano,Small Business,26,Male,Starter,0,2023-10-23,11,1,100,343
SD016794,2024-07-29,2024-07,Google Ads,Abuja,E-commerce Seller,54,Female,Business Pro,0,2024-07-29,2,1,72,63
SD016795,2023-11-27,2023-11,Instagram,Lagos,Small Business,28,Female,Starter,0,2023-12-02,10,1,100,303
SD016796,2024-08-11,2024-08,Word of Mouth,Kano,Small Business,46,Male,Business Pro,1,2024-08-19,1,0,30,42
SD016797,2024-05-27,2024-05,Google Ads,Abuja,Small Business,49,Male,Starter,1,2024-06-26,4,1,91,96
SD016798,2024-06-17,2024-06,Google Ads,Lagos,Small Business,45,Male,Starter,0,2024-06-17,3,1,100,105
SD016799,2024-02-28,2024-02,Referral,Lagos,Freelancer,25,Male,Starter,1,2024-07-18,7,1,68,74
SD016800,2024-05-26,2024-05,Word of Mouth,Rivers,Corporate,33,Female,Enterprise,0,2024-05-30,4,1,100,123
